COHORT,OPEID,NAME,TYPE,CIPCODE,CIPDESC,CREDLEV,CREDDESC,COUNT,DEBTMEDIAN,DEBTMEAN,IPEDSCOUNT,FIELD
2016_2017,1807,INDIANA STATE UNIVERSITY,PUBLIC,4404,Public Administration.,5,Master's Degree,15,PrivacySuppressed,25351,26,Public Administration and Social Services
2016_2017,3100,OHIO UNIVERSITY,PUBLIC,4404,Public Administration.,5,Master's Degree,20,21205,24289,50,Public Administration and Social Services
2016_2017,1928,KANSAS STATE UNIVERSITY,PUBLIC,4404,Public Administration.,5,Master's Degree,11,PrivacySuppressed,24237,16,Public Administration and Social Services
2016_2017,7993,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD",PUBLIC,4404,Public Administration.,5,Master's Degree,26,18408,23975,60,Public Administration and Social Services
2016_2017,3184,UNIVERSITY OF OKLAHOMA,PUBLIC,4404,Public Administration.,5,Master's Degree,21,20029,23452,45,Public Administration and Social Services
2016_2017,3678,SOUTHERN UTAH UNIVERSITY,PUBLIC,4404,Public Administration.,5,Master's Degree,35,17000,22679,75,Public Administration and Social Services
2016_2017,2423,MISSISSIPPI STATE UNIVERSITY,PUBLIC,4404,Public Administration.,5,Master's Degree,17,PrivacySuppressed,22490,31,Public Administration and Social Services
2016_2017,2020,UNIVERSITY OF LOUISIANA AT MONROE,PUBLIC,4404,Public Administration.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,21436,17,Public Administration and Social Services
2016_2017,21715,WESTERN INTERNATIONAL UNIVERSITY,PROPRIETARY,4404,Public Administration.,5,Master's Degree,19,PrivacySuppressed,21082,31,Public Administration and Social Services
2016_2017,2117,ANNA MARIA COLLEGE,PRIVATE,4404,Public Administration.,5,Master's Degree,67,20525,20907,183,Public Administration and Social Services
2016_2017,3599,UNIVERSITY OF TEXAS - RIO GRANDE VALLEY,PUBLIC,4404,Public Administration.,5,Master's Degree,90,19250,20058,182,Public Administration and Social Services
2016_2017,2668,ALFRED UNIVERSITY,PRIVATE,4404,Public Administration.,5,Master's Degree,20,19727,18675,38,Public Administration and Social Services
2016_2017,1305,STANFORD UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,11,PrivacySuppressed,87299,39,Public Administration and Social Services
2016_2017,1774,UNIVERSITY OF CHICAGO (THE),PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,78,78721,82923,307,Public Administration and Social Services
2016_2017,1315,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,68,59050,81719,116,Public Administration and Social Services
2016_2017,1710,LOYOLA UNIVERSITY CHICAGO,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,16,PrivacySuppressed,78783,24,Public Administration and Social Services
2016_2017,1328,UNIVERSITY OF SOUTHERN CALIFORNIA,PRIVATE,4405,Public Policy Analysis.,8,Graduate/Professional Certificate,PrivacySuppressed,61975,77975,47,Public Administration and Social Services
2016_2017,1434,AMERICAN UNIVERSITY (THE),PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,64,61240,75721,83,Public Administration and Social Services
2016_2017,1445,GEORGETOWN UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,113,70540,75044,371,Public Administration and Social Services
2016_2017,2345,UNIVERSITY OF SAINT THOMAS,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,13,PrivacySuppressed,69516,23,Public Administration and Social Services
2016_2017,1328,UNIVERSITY OF SOUTHERN CALIFORNIA,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,71,61313,66141,189,Public Administration and Social Services
2016_2017,20681,ADLER UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,63954,20,Public Administration and Social Services
2016_2017,10149,PEPPERDINE UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,39,57050,63351,68,Public Administration and Social Services
2016_2017,2155,HARVARD UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,154,41000,63170,431,Public Administration and Social Services
2016_2017,2920,DUKE UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,71,63726,62624,134,Public Administration and Social Services
2016_2017,1238,MILLS COLLEGE,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,PrivacySuppressed,57000,61894,26,Public Administration and Social Services
2016_2017,2133,BRANDEIS UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,47,51000,60582,141,Public Administration and Social Services
2016_2017,25042,WALDEN UNIVERSITY,PROPRIETARY,4405,Public Policy Analysis.,5,Master's Degree,32,47834,59900,54,Public Administration and Social Services
2016_2017,20662,"NEW SCHOOL, THE",PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,47,58250,58353,89,Public Administration and Social Services
2016_2017,3705,COLLEGE OF WILLIAM & MARY,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,14,PrivacySuppressed,58057,38,Public Administration and Social Services
2016_2017,3401,BROWN UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,43,61500,56303,93,Public Administration and Social Services
2016_2017,6839,UNIVERSITY OF EDINBURGH,FOREIGN SCHOOLS,4405,Public Policy Analysis.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,55538,NULL,Public Administration and Social Services
2016_2017,1312,"UNIVERSITY OF CALIFORNIA, BERKELEY",PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,23,35535,53468,197,Public Administration and Social Services
2016_2017,2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,88,40857,52059,172,Public Administration and Social Services
2016_2017,1312,"UNIVERSITY OF CALIFORNIA, BERKELEY",PUBLIC,4405,Public Policy Analysis.,7,First Professional Degree,PrivacySuppressed,50500,51810,NULL,Public Administration and Social Services
2016_2017,1314,"UNIVERSITY OF CALIFORNIA, IRVINE",PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,11,PrivacySuppressed,51266,42,Public Administration and Social Services
2016_2017,3749,GEORGE MASON UNIVERSITY,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,112,51323,51238,233,Public Administration and Social Services
2016_2017,3530,UNIVERSITY OF TENNESSEE,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,14,PrivacySuppressed,50510,28,Public Administration and Social Services
2016_2017,1444,GEORGE WASHINGTON UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,75,40252,49328,155,Public Administration and Social Services
2016_2017,1671,DEPAUL UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,13,PrivacySuppressed,48825,21,Public Administration and Social Services
2016_2017,3242,CARNEGIE MELLON UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,88,48733,48768,218,Public Administration and Social Services
2016_2017,1081,ARIZONA STATE UNIVERSITY,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,10,PrivacySuppressed,45031,24,Public Administration and Social Services
2016_2017,3379,UNIVERSITY OF PITTSBURGH - PITTSBURGH,PUBLIC,4405,Public Policy Analysis.,7,First Professional Degree,PrivacySuppressed,PrivacySuppressed,44235,NULL,Public Administration and Social Services
2016_2017,3798,UNIVERSITY OF WASHINGTON - SEATTLE,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,22,44441,42243,42,Public Administration and Social Services
2016_2017,1371,UNIVERSITY OF DENVER,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,14,PrivacySuppressed,41674,22,Public Administration and Social Services
2016_2017,2077,JOHNS HOPKINS UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,12,PrivacySuppressed,41240,32,Public Administration and Social Services
2016_2017,1733,NATIONAL LOUIS UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,21,41000,41173,27,Public Administration and Social Services
2016_2017,3658,UNIVERSITY OF TEXAS AT AUSTIN,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,95,41000,40899,213,Public Administration and Social Services
2016_2017,2103,"UNIVERSITY OF MARYLAND, COLLEGE PARK",PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,90,35445,40503,283,Public Administration and Social Services
2016_2017,2199,NORTHEASTERN UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,10,PrivacySuppressed,39700,23,Public Administration and Social Services
2016_2017,2629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,13,PrivacySuppressed,39235,80,Public Administration and Social Services
2016_2017,3969,UNIVERSITY OF MINNESOTA - TWIN CITIES,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,36,35576,37691,159,Public Administration and Social Services
2016_2017,2054,UNIVERSITY OF SOUTHERN MAINE,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,19,PrivacySuppressed,36860,44,Public Administration and Social Services
2016_2017,2133,BRANDEIS UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,6,Doctoral Degree,10,PrivacySuppressed,36467,33,Public Administration and Social Services
2016_2017,2579,NEW ENGLAND COLLEGE,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,10,PrivacySuppressed,34564,21,Public Administration and Social Services
2016_2017,20530,LIBERTY UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,115,34166,34534,218,Public Administration and Social Services
2016_2017,3210,OREGON STATE UNIVERSITY,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,16,PrivacySuppressed,34484,44,Public Administration and Social Services
2016_2017,3745,UNIVERSITY OF VIRGINIA,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,53,26832,34329,145,Public Administration and Social Services
2016_2017,3535,VANDERBILT UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,29,37495,34142,40,Public Administration and Social Services
2016_2017,3216,PORTLAND STATE UNIVERSITY,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,33762,6,Public Administration and Social Services
2016_2017,2290,MICHIGAN STATE UNIVERSITY,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,13,PrivacySuppressed,32152,32,Public Administration and Social Services
2016_2017,3895,UNIVERSITY OF WISCONSIN - MADISON,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,16,PrivacySuppressed,30008,59,Public Administration and Social Services
2016_2017,2616,MONMOUTH UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,5,Master's Degree,17,PrivacySuppressed,29678,27,Public Administration and Social Services
2016_2017,2155,HARVARD UNIVERSITY,PRIVATE,4405,Public Policy Analysis.,6,Doctoral Degree,14,PrivacySuppressed,28362,41,Public Administration and Social Services
2016_2017,2221,UNIVERSITY OF MASSACHUSETTS - AMHERST,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,18,PrivacySuppressed,27908,45,Public Administration and Social Services
2016_2017,2105,UNIVERSITY OF MARYLAND - BALTIMORE COUNTY,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,10,PrivacySuppressed,25780,30,Public Administration and Social Services
2016_2017,2838,STATE UNIVERSITY OF NEW YORK AT STONY BROOK,PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,23,25457,23098,62,Public Administration and Social Services
2016_2017,1316,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",PUBLIC,4405,Public Policy Analysis.,5,Master's Degree,14,PrivacySuppressed,23091,25,Public Administration and Social Services
2016_2017,40215,CENTRAL EUROPEAN UNIVERSITY,FOREIGN SCHOOLS,4405,Public Policy Analysis.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,18714,NULL,Public Administration and Social Services
2016_2017,3378,UNIVERSITY OF PENNSYLVANIA,PRIVATE,4407,Social Work.,6,Doctoral Degree,13,PrivacySuppressed,124216,27,Public Administration and Social Services
2016_2017,1328,UNIVERSITY OF SOUTHERN CALIFORNIA,PRIVATE,4407,Social Work.,5,Master's Degree,2535,114958,109486,2905,Public Administration and Social Services
2016_2017,1671,DEPAUL UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,33,96676,93626,38,Public Administration and Social Services
2016_2017,1448,HOWARD UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,164,92540,92754,184,Public Administration and Social Services
2016_2017,32673,CAPELLA UNIVERSITY,PROPRIETARY,4407,Social Work.,6,Doctoral Degree,33,92365,90021,49,Public Administration and Social Services
2016_2017,2707,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,PRIVATE,4407,Social Work.,5,Master's Degree,605,76985,79997,905,Public Administration and Social Services
2016_2017,2785,NEW YORK UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,697,74960,79394,1141,Public Administration and Social Services
2016_2017,3024,CASE WESTERN RESERVE UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,260,77467,78338,326,Public Administration and Social Services
2016_2017,2751,LONG ISLAND UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,185,71750,75935,261,Public Administration and Social Services
2016_2017,1559,CLARK ATLANTA UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,232,78495,75701,237,Public Administration and Social Services
2016_2017,2882,SYRACUSE UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,151,72053,73976,192,Public Administration and Social Services
2016_2017,2029,TULANE UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,142,76521,73833,176,Public Administration and Social Services
2016_2017,1509,NOVA SOUTHEASTERN UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,PrivacySuppressed,61500,73493,31,Public Administration and Social Services
2016_2017,35103,ERIKSON INSTITUTE,PRIVATE,4407,Social Work.,5,Master's Degree,19,PrivacySuppressed,71668,26,Public Administration and Social Services
2016_2017,2629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",PUBLIC,4407,Social Work.,6,Doctoral Degree,PrivacySuppressed,PrivacySuppressed,70518,9,Public Administration and Social Services
2016_2017,2208,SIMMONS UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,440,69368,69925,534,Public Administration and Social Services
2016_2017,1402,QUINNIPIAC UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,42,66147,69207,58,Public Administration and Social Services
2016_2017,1774,UNIVERSITY OF CHICAGO (THE),PRIVATE,4407,Social Work.,5,Master's Degree,275,69034,68315,400,Public Administration and Social Services
2016_2017,1218,LOMA LINDA UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,73,61267,67903,83,Public Administration and Social Services
2016_2017,25042,WALDEN UNIVERSITY,PROPRIETARY,4407,Social Work.,5,Master's Degree,280,68133,66445,316,Public Administration and Social Services
2016_2017,2029,TULANE UNIVERSITY,PRIVATE,4407,Social Work.,8,Graduate/Professional Certificate,PrivacySuppressed,67754,66277,NULL,Public Administration and Social Services
2016_2017,3378,UNIVERSITY OF PENNSYLVANIA,PRIVATE,4407,Social Work.,5,Master's Degree,265,62260,65506,404,Public Administration and Social Services
2016_2017,1371,UNIVERSITY OF DENVER,PRIVATE,4407,Social Work.,5,Master's Degree,395,65635,65359,538,Public Administration and Social Services
2016_2017,3313,WIDENER UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,180,64551,64852,217,Public Administration and Social Services
2016_2017,1710,LOYOLA UNIVERSITY CHICAGO,PRIVATE,4407,Social Work.,5,Master's Degree,460,58854,64821,680,Public Administration and Social Services
2016_2017,2209,SMITH COLLEGE,PRIVATE,4407,Social Work.,5,Master's Degree,159,56733,63464,225,Public Administration and Social Services
2016_2017,2238,ANDREWS UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,23,61250,62535,42,Public Administration and Social Services
2016_2017,2209,SMITH COLLEGE,PRIVATE,4407,Social Work.,6,Doctoral Degree,10,PrivacySuppressed,62258,20,Public Administration and Social Services
2016_2017,2211,SPRINGFIELD COLLEGE,PRIVATE,4407,Social Work.,5,Master's Degree,244,61500,62160,289,Public Administration and Social Services
2016_2017,1544,ALBANY STATE UNIVERSITY,PUBLIC,4407,Social Work.,5,Master's Degree,40,68049,62024,44,Public Administration and Social Services
2016_2017,2666,ADELPHI UNIVERSITY,PRIVATE,4407,Social Work.,5,Master's Degree,367,61500,61184,521,Public Administration and Social Services
2016_2017,2345,UNIVERSITY OF SAINT THOMAS,PRIVATE,4407,Social Work.,6,Doctoral Degree,11,PrivacySuppressed,59640,18,Public Administration and Social Services
2016_2017,1371,UNIVERSITY OF DENVER,PRIVATE,4407,Social Work.,6,Doctoral Degree,PrivacySuppressed,PrivacySuppressed,59122,13,Public Administration and Social Services
2016_2017,1437,CATHOLIC UNIVERSITY OF AMERICA (THE),PRIVATE,4407,Social Work.,7,First Professional Degree,PrivacySuppressed,50085,59115,NULL,Public Administration and Social Services
2016_2017,9635,FLORIDA INTERNATIONAL UNIVERSITY,PUBLIC,4407,Social Work.,5,Master's Degree,65,51250,59053,105,Public Administration and Social Services
2016_2017,1694,CHICAGO STATE UNIVERSITY,PUBLIC,4407,Social Work.,5,Master's Degree,58,59963,57615,64,Public Administration and Social Services
2016_2017,2974,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL,PUBLIC,4407,Social Work.,5,Master's Degree,179,54500,57570,258,Public Administration and Social Services
